,box date,month,wkday,game type,game count,list of games
,2021-04-17,Apr,Sat,Regular Season,16,ATL-CHN ... CLE-CIN ... NYN-COL ... NYN-COL ... SFN-MIA ... PIT-MIL ... SLN-PHI ... LAN-SDN ... ARI-WAS ... CHA-BOS ... TOR-KCA ... TOR-KCA ... TBA-NYA ... DET-OAK ... HOU-SEA ... BAL-TEX
,2021-04-18,Apr,Sun,Regular Season,15,ATL-CHN ... CLE-CIN ... NYN-COL ... SFN-MIA ... PIT-MIL ... SLN-PHI ... LAN-SDN ... ARI-WAS ... CHA-BOS ... CHA-BOS ... TOR-KCA ... TBA-NYA ... DET-OAK ... HOU-SEA ... BAL-TEX
,2021-04-19,Apr,Mon,Regular Season,7,SFN-PHI ... MIL-SDN ... SLN-WAS ... TEX-ANA ... CHA-BOS ... TBA-KCA ... LAN-SEA
,2021-04-20,Apr,Tue,Regular Season,15,NYN-CHN ... ARI-CIN ... HOU-COL ... BAL-MIA ... SFN-PHI ... MIL-SDN ... SLN-WAS ... TEX-ANA ... TOR-BOS ... CHA-CLE ... TBA-KCA ... ATL-NYA ... MIN-OAK ... MIN-OAK ... LAN-SEA
,2021-04-21,Apr,Wed,Regular Season,14,NYN-CHN ... ARI-CIN ... HOU-COL ... BAL-MIA ... SFN-PHI ... MIL-SDN ... SLN-WAS ... TEX-ANA ... TOR-BOS ... PIT-DET ... PIT-DET ... TBA-KCA ... ATL-NYA ... MIN-OAK
,2021-04-22,Apr,Thu,Regular Season,8,NYN-CHN ... ARI-CIN ... SDN-LAN ... MIA-SFN ... SEA-BOS ... NYA-CLE ... PIT-DET ... ANA-HOU
,2021-04-23,Apr,Fri,Regular Season,15,ARI-ATL ... MIL-CHN ... PHI-COL ... SDN-LAN ... WAS-NYN ... MIA-SFN ... CIN-SLN ... OAK-BAL ... SEA-BOS ... TEX-CHA ... NYA-CLE ... KCA-DET ... ANA-HOU ... PIT-MIN ... TOR-TBA
,2021-04-24,Apr,Sat,Regular Season,14,MIL-CHN ... PHI-COL ... SDN-LAN ... WAS-NYN ... MIA-SFN ... CIN-SLN ... OAK-BAL ... SEA-BOS ... TEX-CHA ... NYA-CLE ... KCA-DET ... ANA-HOU ... PIT-MIN ... TOR-TBA
,2021-04-25,Apr,Sun,Regular Season,16,ARI-ATL ... ARI-ATL ... MIL-CHN ... PHI-COL ... SDN-LAN ... WAS-NYN ... MIA-SFN ... CIN-SLN ... OAK-BAL ... SEA-BOS ... TEX-CHA ... NYA-CLE ... KCA-DET ... ANA-HOU ... PIT-MIN ... TOR-TBA
,2021-04-26,Apr,Mon,Regular Season,11,CHN-ATL ... CIN-LAN ... MIA-MIL ... COL-SFN ... PHI-SLN ... NYA-BAL ... MIN-CLE ... KCA-DET ... SEA-HOU ... OAK-TBA ... ANA-TEX
,2021-04-27,Apr,Tue,Regular Season,15,SDN-ARI ... CHN-ATL ... CIN-LAN ... MIA-MIL ... BOS-NYN ... KCA-PIT ... COL-SFN ... PHI-SLN ... NYA-BAL ... DET-CHA ... MIN-CLE ... SEA-HOU ... OAK-TBA ... ANA-TEX ... WAS-TOR
,2021-04-28,Apr,Wed,Regular Season,14,SDN-ARI ... CHN-ATL ... CIN-LAN ... MIA-MIL ... BOS-NYN ... KCA-PIT ... COL-SFN ... PHI-SLN ... NYA-BAL ... MIN-CLE ... SEA-HOU ... OAK-TBA ... ANA-TEX ... WAS-TOR
,2021-04-29,Apr,Thu,Regular Season,10,COL-ARI ... CHN-ATL ... LAN-MIL ... PHI-SLN ... NYA-BAL ... DET-CHA ... DET-CHA ... SEA-HOU ... OAK-TBA ... BOS-TEX
,2021-04-30,Apr,Fri,Regular Season,15,COL-ARI ... CHN-CIN ... LAN-MIL ... NYN-PHI ... SLN-PIT ... SFN-SDN ... MIA-WAS ... CLE-CHA ... KCA-MIN ... DET-NYA ... BAL-OAK ... ANA-SEA ... HOU-TBA ... BOS-TEX ... ATL-TOR
,2021-05-01,May,Sat,Regular Season,15,COL-ARI ... CHN-CIN ... LAN-MIL ... NYN-PHI ... SLN-PIT ... SFN-SDN ... MIA-WAS ... CLE-CHA ... KCA-MIN ... DET-NYA ... BAL-OAK ... ANA-SEA ... HOU-TBA ... BOS-TEX ... ATL-TOR
,2021-05-02,May,Sun,Regular Season,15,COL-ARI ... CHN-CIN ... LAN-MIL ... NYN-PHI ... SLN-PIT ... SFN-SDN ... MIA-WAS ... CLE-CHA ... KCA-MIN ... DET-NYA ... BAL-OAK ... ANA-SEA ... HOU-TBA ... BOS-TEX ... ATL-TOR
,2021-05-03,May,Mon,Regular Season,8,MIL-PHI ... PIT-SDN ... NYN-SLN ... TBA-ANA ... CLE-KCA ... TEX-MIN ... TOR-OAK ... BAL-SEA
,2021-05-04,May,Tue,Regular Season,16,LAN-CHN ... LAN-CHN ... CHA-CIN ... SFN-COL ... SFN-COL ... ARI-MIA ... MIL-PHI ... PIT-SDN ... ATL-WAS ... TBA-ANA ... DET-BOS ... CLE-KCA ... TEX-MIN ... HOU-NYA ... TOR-OAK ... BAL-SEA
,2021-05-05,May,Wed,Regular Season,16,LAN-CHN ... CHA-CIN ... SFN-COL ... ARI-MIA ... MIL-PHI ... PIT-SDN ... NYN-SLN ... NYN-SLN ... ATL-WAS ... TBA-ANA ... DET-BOS ... CLE-KCA ... TEX-MIN ... HOU-NYA ... TOR-OAK ... BAL-SEA
,2021-05-06,May,Thu,Regular Season,10,ARI-MIA ... MIL-PHI ... NYN-SLN ... ATL-WAS ... TBA-ANA ... DET-BOS ... CLE-KCA ... TEX-MIN ... HOU-NYA ... TOR-OAK
,2021-05-07,May,Fri,Regular Season,15,PHI-ATL ... PIT-CHN ... MIL-MIA ... ARI-NYN ... SDN-SFN ... COL-SLN ... LAN-ANA ... BOS-BAL ... CIN-CLE ... MIN-DET ... TOR-HOU ... CHA-KCA ... WAS-NYA ... TBA-OAK ... SEA-TEX
,2021-05-08,May,Sat,Regular Season,15,PHI-ATL ... PIT-CHN ... MIL-MIA ... ARI-NYN ... SDN-SFN ... COL-SLN ... LAN-ANA ... BOS-BAL ... CIN-CLE ... MIN-DET ... TOR-HOU ... CHA-KCA ... WAS-NYA ... TBA-OAK ... SEA-TEX
,2021-05-09,May,Sun,Regular Season,13,PHI-ATL ... PIT-CHN ... MIL-MIA ... ARI-NYN ... SDN-SFN ... COL-SLN ... LAN-ANA ... BOS-BAL ... TOR-HOU ... CHA-KCA ... WAS-NYA ... TBA-OAK ... SEA-TEX
,2021-05-10,May,Mon,Regular Season,5,MIA-ARI ... CIN-PIT ... TEX-SFN ... BOS-BAL ... ANA-HOU
,2021-05-11,May,Tue,Regular Season,15,MIA-ARI ... TOR-ATL ... SDN-COL ... SEA-LAN ... SLN-MIL ... BAL-NYN ... CIN-PIT ... TEX-SFN ... PHI-WAS ... OAK-BOS ... MIN-CHA ... CHN-CLE ... KCA-DET ... ANA-HOU ... NYA-TBA
,2021-05-12,May,Wed,Regular Season,15,MIA-ARI ... TOR-ATL ... SDN-COL ... SDN-COL ... SEA-LAN ... SLN-MIL ... BAL-NYN ... CIN-PIT ... PHI-WAS ... OAK-BOS ... MIN-CHA ... CHN-CLE ... KCA-DET ... ANA-HOU ... NYA-TBA
,2021-05-13,May,Thu,Regular Season,12,MIA-ARI ... TOR-ATL ... CIN-COL ... SLN-MIL ... SFN-PIT ... PHI-WAS ... OAK-BOS ... MIN-CHA ... KCA-DET ... TEX-HOU ... CLE-SEA ... NYA-TBA
,2021-05-14,May,Fri,Regular Season,16,WAS-ARI ... CIN-COL ... MIA-LAN ... ATL-MIL ... SFN-PIT ... SLN-SDN ... NYA-BAL ... ANA-BOS ... KCA-CHA ... KCA-CHA ... CHN-DET ... TEX-HOU ... OAK-MIN ... CLE-SEA ... NYN-TBA ... PHI-TOR
,2021-05-15,May,Sat,Regular Season,15,WAS-ARI ... CIN-COL ... MIA-LAN ... ATL-MIL ... SFN-PIT ... SLN-SDN ... NYA-BAL ... ANA-BOS ... KCA-CHA ... CHN-DET ... TEX-HOU ... OAK-MIN ... CLE-SEA ... NYN-TBA ... PHI-TOR
,2021-05-16,May,Sun,Regular Season,15,WAS-ARI ... CIN-COL ... MIA-LAN ... ATL-MIL ... SFN-PIT ... SLN-SDN ... NYA-BAL ... ANA-BOS ... KCA-CHA ... CHN-DET ... TEX-HOU ... OAK-MIN ... CLE-SEA ... NYN-TBA ... PHI-TOR
,2021-05-17,May,Mon,Regular Season,9,NYN-ATL ... WAS-CHN ... SFN-CIN ... ARI-LAN ... COL-SDN ... CLE-ANA ... CHA-MIN ... DET-SEA ... NYA-TEX
,2021-05-18,May,Tue,Regular Season,15,NYN-ATL ... WAS-CHN ... SFN-CIN ... ARI-LAN ... MIA-PHI ... COL-SDN ... PIT-SLN ... CLE-ANA ... TBA-BAL ... MIL-KCA ... CHA-MIN ... HOU-OAK ... DET-SEA ... NYA-TEX ... BOS-TOR
,2021-05-19,May,Wed,Regular Season,15,NYN-ATL ... WAS-CHN ... SFN-CIN ... ARI-LAN ... MIA-PHI ... COL-SDN ... PIT-SLN ... CLE-ANA ... TBA-BAL ... MIL-KCA ... CHA-MIN ... HOU-OAK ... DET-SEA ... NYA-TEX ... BOS-TOR
,2021-05-20,May,Thu,Regular Season,11,PIT-ATL ... WAS-CHN ... SFN-CIN ... ARI-LAN ... MIA-PHI ... MIN-ANA ... MIN-ANA ... TBA-BAL ... HOU-OAK ... NYA-TEX ... BOS-TOR
,2021-05-21,May,Fri,Regular Season,15,PIT-ATL ... MIL-CIN ... ARI-COL ... NYN-MIA ... BOS-PHI ... SEA-SDN ... LAN-SFN ... CHN-SLN ... BAL-WAS ... OAK-ANA ... MIN-CLE ... DET-KCA ... CHA-NYA ... HOU-TEX ... TBA-TOR
,2021-05-22,May,Sat,Regular Season,15,PIT-ATL ... MIL-CIN ... ARI-COL ... NYN-MIA ... BOS-PHI ... SEA-SDN ... LAN-SFN ... CHN-SLN ... BAL-WAS ... OAK-ANA ... MIN-CLE ... DET-KCA ... CHA-NYA ... HOU-TEX ... TBA-TOR
,2021-05-23,May,Sun,Regular Season,15,PIT-ATL ... MIL-CIN ... ARI-COL ... NYN-MIA ... BOS-PHI ... SEA-SDN ... LAN-SFN ... CHN-SLN ... BAL-WAS ... OAK-ANA ... MIN-CLE ... DET-KCA ... CHA-NYA ... HOU-TEX ... TBA-TOR
,2021-05-24,May,Mon,Regular Season,8,PHI-MIA ... SDN-MIL ... COL-NYN ... SLN-CHA ... CLE-DET ... BAL-MIN ... SEA-OAK ... TBA-TOR
,2021-05-25,May,Tue,Regular Season,15,SFN-ARI ... PHI-MIA ... SDN-MIL ... COL-NYN ... CHN-PIT ... CIN-WAS ... TEX-ANA ... ATL-BOS ... SLN-CHA ... CLE-DET ... LAN-HOU ... BAL-MIN ... TOR-NYA ... SEA-OAK ... KCA-TBA
,2021-05-26,May,Wed,Regular Season,13,SFN-ARI ... PHI-MIA ... SDN-MIL ... CHN-PIT ... CIN-WAS ... TEX-ANA ... ATL-BOS ... SLN-CHA ... CLE-DET ... LAN-HOU ... BAL-MIN ... SEA-OAK ... KCA-TBA
,2021-05-27,May,Thu,Regular Season,15,SLN-ARI ... SFN-LAN ... PHI-MIA ... SDN-MIL ... COL-NYN ... COL-NYN ... CHN-PIT ... CIN-WAS ... BAL-CHA ... CLE-DET ... TOR-NYA ... TOR-NYA ... ANA-OAK ... TEX-SEA ... KCA-TBA
,2021-05-28,May,Fri,Regular Season,10,SLN-ARI ... CIN-CHN ... SFN-LAN ... MIA-BOS ... TOR-CLE ... NYA-DET ... SDN-HOU ... KCA-MIN ... ANA-OAK ... TEX-SEA
,2021-05-29,May,Sat,Regular Season,17,SLN-ARI ... CIN-CHN ... SFN-LAN ... ATL-NYN ... COL-PIT ... COL-PIT ... MIL-WAS ... MIL-WAS ... MIA-BOS ... BAL-CHA ... BAL-CHA ... NYA-DET ... SDN-HOU ... KCA-MIN ... ANA-OAK ... TEX-SEA ... PHI-TBA
,2021-05-30,May,Sun,Regular Season,14,SLN-ARI ... CIN-CHN ... SFN-LAN ... COL-PIT ... MIL-WAS ... BAL-CHA ... TOR-CLE ... TOR-CLE ... NYA-DET ... SDN-HOU ... KCA-MIN ... ANA-OAK ... TEX-SEA ... PHI-TBA
,2021-05-31,May,Mon,Regular Season,14,NYN-ARI ... WAS-ATL ... SDN-CHN ... PHI-CIN ... SLN-LAN ... DET-MIL ... ANA-SFN ... MIN-BAL ... CHA-CLE ... CHA-CLE ... BOS-HOU ... PIT-KCA ... TBA-NYA ... OAK-SEA
,2021-06-01,Jun,Tue,Regular Season,15,NYN-ARI ... WAS-ATL ... SDN-CHN ... PHI-CIN ... TEX-COL ... SLN-LAN ... DET-MIL ... ANA-SFN ... MIN-BAL ... CHA-CLE ... BOS-HOU ... PIT-KCA ... TBA-NYA ... OAK-SEA ... MIA-TOR
,2021-06-02,Jun,Wed,Regular Season,10,NYN-ARI ... WAS-ATL ... SDN-CHN ... TEX-COL ... SLN-LAN ... MIN-BAL ... BOS-HOU ... TBA-NYA ... OAK-SEA ... MIA-TOR
,2021-06-03,Jun,Thu,Regular Season,12,WAS-ATL ... TEX-COL ... ARI-MIL ... MIA-PIT ... NYN-SDN ... CHN-SFN ... CIN-SLN ... SEA-ANA ... DET-CHA ... BOS-HOU ... MIN-KCA ... TBA-NYA
,2021-06-04,Jun,Fri,Regular Season,15,LAN-ATL ... OAK-COL ... ARI-MIL ... WAS-PHI ... MIA-PIT ... NYN-SDN ... CHN-SFN ... CIN-SLN ... SEA-ANA ... CLE-BAL ... DET-CHA ... MIN-KCA ... BOS-NYA ... TBA-TEX ... HOU-TOR
,2021-06-05,Jun,Sat,Regular Season,15,LAN-ATL ... OAK-COL ... ARI-MIL ... WAS-PHI ... MIA-PIT ... NYN-SDN ... CHN-SFN ... CIN-SLN ... SEA-ANA ... CLE-BAL ... DET-CHA ... MIN-KCA ... BOS-NYA ... TBA-TEX ... HOU-TOR
,2021-06-06,Jun,Sun,Regular Season,15,LAN-ATL ... OAK-COL ... ARI-MIL ... WAS-PHI ... MIA-PIT ... NYN-SDN ... CHN-SFN ... CIN-SLN ... SEA-ANA ... CLE-BAL ... DET-CHA ... MIN-KCA ... BOS-NYA ... TBA-TEX ... HOU-TOR
,2021-06-07,Jun,Mon,Regular Season,3,CHN-SDN ... KCA-ANA ... MIA-BOS
,2021-06-08,Jun,Tue,Regular Season,15,MIL-CIN ... COL-MIA ... ATL-PHI ... LAN-PIT ... CHN-SDN ... CLE-SLN ... KCA-ANA ... NYN-BAL ... HOU-BOS ... TOR-CHA ... SEA-DET ... NYA-MIN ... ARI-OAK ... WAS-TBA ... SFN-TEX
,2021-06-09,Jun,Wed,Regular Season,15,MIL-CIN ... COL-MIA ... ATL-PHI ... LAN-PIT ... CHN-SDN ... CLE-SLN ... KCA-ANA ... NYN-BAL ... HOU-BOS ... TOR-CHA ... SEA-DET ... NYA-MIN ... ARI-OAK ... WAS-TBA ... SFN-TEX
,2021-06-10,Jun,Thu,Regular Season,9,MIL-CIN ... COL-MIA ... ATL-PHI ... LAN-PIT ... HOU-BOS ... TOR-CHA ... SEA-DET ... NYA-MIN ... KCA-OAK
,2021-06-11,Jun,Fri,Regular Season,14,ANA-ARI ... SLN-CHN ... COL-CIN ... TEX-LAN ... ATL-MIA ... PIT-MIL ... SDN-NYN ... SFN-WAS ... TOR-BOS ... SEA-CLE ... CHA-DET ... HOU-MIN ... KCA-OAK ... BAL-TBA
,2021-06-12,Jun,Sat,Regular Season,16,ANA-ARI ... SLN-CHN ... COL-CIN ... TEX-LAN ... ATL-MIA ... PIT-MIL ... SDN-NYN ... NYA-PHI ... SFN-WAS ... SFN-WAS ... TOR-BOS ... SEA-CLE ... CHA-DET ... HOU-MIN ... KCA-OAK ... BAL-TBA
,2021-06-13,Jun,Sun,Regular Season,15,ANA-ARI ... SLN-CHN ... COL-CIN ... TEX-LAN ... ATL-MIA ... PIT-MIL ... SDN-NYN ... NYA-PHI ... SFN-WAS ... TOR-BOS ... SEA-CLE ... CHA-DET ... HOU-MIN ... KCA-OAK ... BAL-TBA
,2021-06-14,Jun,Mon,Regular Season,13,SDN-COL ... PHI-LAN ... CIN-MIL ... CHN-NYN ... ARI-SFN ... MIA-SLN ... PIT-WAS ... TOR-BOS ... TBA-CHA ... BAL-CLE ... DET-KCA ... ANA-OAK ... MIN-SEA
,2021-06-15,Jun,Tue,Regular Season,15,BOS-ATL ... SDN-COL ... PHI-LAN ... CIN-MIL ... CHN-NYN ... ARI-SFN ... MIA-SLN ... PIT-WAS ... TBA-CHA ... BAL-CLE ... TEX-HOU ... DET-KCA ... ANA-OAK ... MIN-SEA ... NYA-TOR
,2021-06-16,Jun,Wed,Regular Season,15,BOS-ATL ... SDN-COL ... PHI-LAN ... CIN-MIL ... CHN-NYN ... ARI-SFN ... MIA-SLN ... PIT-WAS ... TBA-CHA ... BAL-CLE ... TEX-HOU ... DET-KCA ... ANA-OAK ... MIN-SEA ... NYA-TOR
,2021-06-17,Jun,Thu,Regular Season,10,SLN-ATL ... MIL-COL ... CHN-NYN ... CIN-SDN ... ARI-SFN ... DET-ANA ... BAL-CLE ... CHA-HOU ... TBA-SEA ... NYA-TOR
,2021-06-18,Jun,Fri,Regular Season,15,LAN-ARI ... SLN-ATL ... MIA-CHN ... MIL-COL ... CLE-PIT ... CIN-SDN ... PHI-SFN ... NYN-WAS ... DET-ANA ... TOR-BAL ... CHA-HOU ... BOS-KCA ... OAK-NYA ... TBA-SEA ... MIN-TEX
,2021-06-19,Jun,Sat,Regular Season,15,LAN-ARI ... MIA-CHN ... MIL-COL ... CLE-PIT ... CIN-SDN ... PHI-SFN ... NYN-WAS ... NYN-WAS ... DET-ANA ... TOR-BAL ... CHA-HOU ... BOS-KCA ... OAK-NYA ... TBA-SEA ... MIN-TEX
,2021-06-20,Jun,Sun,Regular Season,16,LAN-ARI ... SLN-ATL ... SLN-ATL ... MIA-CHN ... MIL-COL ... CLE-PIT ... CIN-SDN ... PHI-SFN ... NYN-WAS ... DET-ANA ... TOR-BAL ... CHA-HOU ... BOS-KCA ... OAK-NYA ... TBA-SEA ... MIN-TEX
,2021-06-21,Jun,Mon,Regular Season,8,MIL-ARI ... CLE-CHN ... ATL-NYN ... ATL-NYN ... LAN-SDN ... HOU-BAL ... CIN-MIN ... OAK-TEX
,2021-06-22,Jun,Tue,Regular Season,15,MIL-ARI ... CLE-CHN ... TOR-MIA ... ATL-NYN ... WAS-PHI ... CHA-PIT ... LAN-SDN ... SFN-ANA ... HOU-BAL ... SLN-DET ... CIN-MIN ... KCA-NYA ... COL-SEA ... BOS-TBA ... OAK-TEX
,2021-06-23,Jun,Wed,Regular Season,13,MIL-ARI ... TOR-MIA ... ATL-NYN ... WAS-PHI ... CHA-PIT ... LAN-SDN ... SFN-ANA ... HOU-BAL ... SLN-DET ... KCA-NYA ... COL-SEA ... BOS-TBA ... OAK-TEX
,2021-06-24,Jun,Thu,Regular Season,10,ATL-CIN ... CHN-LAN ... WAS-MIA ... PIT-SLN ... HOU-DET ... CLE-MIN ... KCA-NYA ... BOS-TBA ... OAK-TEX ... BAL-TOR
,2021-06-25,Jun,Fri,Regular Season,15,ATL-CIN ... CHN-LAN ... WAS-MIA ... COL-MIL ... PHI-NYN ... PHI-NYN ... ARI-SDN ... OAK-SFN ... PIT-SLN ... NYA-BOS ... SEA-CHA ... CLE-MIN ... ANA-TBA ... KCA-TEX ... BAL-TOR
,2021-06-26,Jun,Sat,Regular Season,15,ATL-CIN ... CHN-LAN ... WAS-MIA ... COL-MIL ... PHI-NYN ... ARI-SDN ... OAK-SFN ... PIT-SLN ... NYA-BOS ... SEA-CHA ... HOU-DET ... HOU-DET ... ANA-TBA ... KCA-TEX ... BAL-TOR
,2021-06-27,Jun,Sun,Regular Season,15,ATL-CIN ... CHN-LAN ... WAS-MIA ... COL-MIL ... PHI-NYN ... ARI-SDN ... OAK-SFN ... PIT-SLN ... NYA-BOS ... SEA-CHA ... HOU-DET ... CLE-MIN ... ANA-TBA ... KCA-TEX ... BAL-TOR
,2021-06-28,Jun,Mon,Regular Season,10,PHI-CIN ... PIT-COL ... SFN-LAN ... CHN-MIL ... ARI-SLN ... NYN-WAS ... KCA-BOS ... DET-CLE ... BAL-HOU ... ANA-NYA
,2021-06-29,Jun,Tue,Regular Season,14,NYN-ATL ... SDN-CIN ... PIT-COL ... SFN-LAN ... CHN-MIL ... MIA-PHI ... ARI-SLN ... TBA-WAS ... KCA-BOS ... MIN-CHA ... BAL-HOU ... ANA-NYA ... TEX-OAK ... SEA-TOR
,2021-06-30,Jun,Wed,Regular Season,15,NYN-ATL ... SDN-CIN ... PIT-COL ... CHN-MIL ... MIA-PHI ... ARI-SLN ... TBA-WAS ... KCA-BOS ... MIN-CHA ... DET-CLE ... DET-CLE ... BAL-HOU ... ANA-NYA ... TEX-OAK ... SEA-TOR
,2021-07-01,Jul,Thu,Regular Season,11,SFN-ARI ... NYN-ATL ... SDN-CIN ... SLN-COL ... MIL-PIT ... LAN-WAS ... KCA-BOS ... MIN-CHA ... HOU-CLE ... TEX-OAK ... SEA-TOR
,2021-07-02,Jul,Fri,Regular Season,14,SFN-ARI ... MIA-ATL ... CHN-CIN ... SLN-COL ... SDN-PHI ... MIL-PIT ... LAN-WAS ... BAL-ANA ... HOU-CLE ... CHA-DET ... MIN-KCA ... BOS-OAK ... TEX-SEA ... TBA-TOR
,2021-07-03,Jul,Sat,Regular Season,15,SFN-ARI ... MIA-ATL ... CHN-CIN ... SLN-COL ... SDN-PHI ... MIL-PIT ... LAN-WAS ... BAL-ANA ... HOU-CLE ... CHA-DET ... MIN-KCA ... NYN-NYA ... BOS-OAK ... TEX-SEA ... TBA-TOR
,2021-07-04,Jul,Sun,Regular Season,16,SFN-ARI ... MIA-ATL ... CHN-CIN ... SLN-COL ... SDN-PHI ... MIL-PIT ... LAN-WAS ... BAL-ANA ... HOU-CLE ... CHA-DET ... MIN-KCA ... NYN-NYA ... NYN-NYA ... BOS-OAK ... TEX-SEA ... TBA-TOR
,2021-07-05,Jul,Mon,Regular Season,11,PHI-CHN ... LAN-MIA ... MIL-NYN ... ATL-PIT ... WAS-SDN ... SLN-SFN ... BOS-ANA ... CIN-KCA ... CHA-MIN ... CLE-TBA ... DET-TEX
,2021-07-06,Jul,Tue,Regular Season,13,COL-ARI ... PHI-CHN ... LAN-MIA ... ATL-PIT ... WAS-SDN ... SLN-SFN ... BOS-ANA ... TOR-BAL ... OAK-HOU ... CIN-KCA ... CHA-MIN ... NYA-SEA ... DET-TEX
,2021-07-07,Jul,Wed,Regular Season,17,COL-ARI ... PHI-CHN ... LAN-MIA ... MIL-NYN ... MIL-NYN ... ATL-PIT ... WAS-SDN ... SLN-SFN ... BOS-ANA ... TOR-BAL ... OAK-HOU ... CIN-KCA ... CHA-MIN ... NYA-SEA ... CLE-TBA ... CLE-TBA ... DET-TEX
,2021-07-08,Jul,Thu,Regular Season,9,COL-ARI ... PHI-CHN ... LAN-MIA ... CIN-MIL ... WAS-SDN ... KCA-CLE ... OAK-HOU ... DET-MIN ... NYA-SEA
,2021-07-09,Jul,Fri,Regular Season,15,SLN-CHN ... ARI-LAN ... ATL-MIA ... CIN-MIL ... PIT-NYN ... COL-SDN ... WAS-SFN ... CHA-BAL ... PHI-BOS ... KCA-CLE ... NYA-HOU ... DET-MIN ... ANA-SEA ... TOR-TBA ... OAK-TEX
,2021-07-10,Jul,Sat,Regular Season,16,SLN-CHN ... ARI-LAN ... ATL-MIA ... CIN-MIL ... PIT-NYN ... PIT-NYN ... COL-SDN ... WAS-SFN ... CHA-BAL ... PHI-BOS ... KCA-CLE ... NYA-HOU ... DET-MIN ... ANA-SEA ... TOR-TBA ... OAK-TEX
,2021-07-11,Jul,Sun,Regular Season,13,ARI-LAN ... ATL-MIA ... CIN-MIL ... PIT-NYN ... COL-SDN ... WAS-SFN ... CHA-BAL ... PHI-BOS ... NYA-HOU ... DET-MIN ... ANA-SEA ... TOR-TBA ... OAK-TEX
,2021-07-13,Jul,Tue,All-Star Game,1,ALS-NLS
,2021-07-16,Jul,Fri,Regular Season,15,CHN-ARI ... TBA-ATL ... MIL-CIN ... LAN-COL ... MIA-PHI ... MIA-PHI ... NYN-PIT ... SFN-SLN ... SDN-WAS ... SEA-ANA ... HOU-CHA ... BAL-KCA ... BOS-NYA ... CLE-OAK ... TEX-TOR
,2021-07-17,Jul,Sat,Regular Season,15,CHN-ARI ... TBA-ATL ... MIL-CIN ... LAN-COL ... MIA-PHI ... NYN-PIT ... SFN-SLN ... SDN-WAS ... SEA-ANA ... HOU-CHA ... MIN-DET ... MIN-DET ... BAL-KCA ... BOS-NYA ... CLE-OAK
,2021-07-18,Jul,Sun,Regular Season,16,CHN-ARI ... TBA-ATL ... MIL-CIN ... LAN-COL ... MIA-PHI ... NYN-PIT ... SFN-SLN ... SDN-WAS ... SEA-ANA ... HOU-CHA ... MIN-DET ... BAL-KCA ... BOS-NYA ... CLE-OAK ... TEX-TOR ... TEX-TOR
,2021-07-19,Jul,Mon,Regular Season,12,PIT-ARI ... NYN-CIN ... SFN-LAN ... CHN-SLN ... MIA-WAS ... MIN-CHA ... MIN-CHA ... TEX-DET ... CLE-HOU ... ANA-OAK ... BAL-TBA ... BOS-TOR
,2021-07-20,Jul,Tue,Regular Season,14,PIT-ARI ... SDN-ATL ... NYN-CIN ... SEA-COL ... SFN-LAN ... KCA-MIL ... CHN-SLN ... MIA-WAS ... MIN-CHA ... TEX-DET ... CLE-HOU ... PHI-NYA ... ANA-OAK ... BAL-TBA
,2021-07-21,Jul,Wed,Regular Season,15,PIT-ARI ... SDN-ATL ... SDN-ATL ... NYN-CIN ... SEA-COL ... SFN-LAN ... KCA-MIL ... CHN-SLN ... MIA-WAS ... MIN-CHA ... TEX-DET ... CLE-HOU ... PHI-NYA ... BAL-TBA ... BOS-TOR
,2021-07-22,Jul,Thu,Regular Season,9,SFN-LAN ... SDN-MIA ... ATL-PHI ... CHN-SLN ... NYA-BOS ... TBA-CLE ... TEX-DET ... ANA-MIN ... OAK-SEA
,2021-07-23,Jul,Fri,Regular Season,15,ARI-CHN ... SLN-CIN ... COL-LAN ... SDN-MIA ... CHA-MIL ... TOR-NYN ... ATL-PHI ... PIT-SFN ... WAS-BAL ... NYA-BOS ... TBA-CLE ... TEX-HOU ... DET-KCA ... ANA-MIN ... OAK-SEA
,2021-07-24,Jul,Sat,Regular Season,15,ARI-CHN ... SLN-CIN ... COL-LAN ... SDN-MIA ... CHA-MIL ... TOR-NYN ... ATL-PHI ... PIT-SFN ... WAS-BAL ... NYA-BOS ... TBA-CLE ... TEX-HOU ... DET-KCA ... ANA-MIN ... OAK-SEA
,2021-07-25,Jul,Sun,Regular Season,15,ARI-CHN ... SLN-CIN ... COL-LAN ... SDN-MIA ... CHA-MIL ... TOR-NYN ... ATL-PHI ... PIT-SFN ... WAS-BAL ... NYA-BOS ... TBA-CLE ... TEX-HOU ... DET-KCA ... ANA-MIN ... OAK-SEA
,2021-07-26,Jul,Mon,Regular Season,9,CIN-CHN ... ATL-NYN ... ATL-NYN ... WAS-PHI ... COL-ANA ... TOR-BOS ... CHA-KCA ... DET-MIN ... HOU-SEA
,2021-07-27,Jul,Tue,Regular Season,14,CIN-CHN ... ATL-NYN ... WAS-PHI ... MIL-PIT ... OAK-SDN ... LAN-SFN ... COL-ANA ... MIA-BAL ... SLN-CLE ... CHA-KCA ... DET-MIN ... HOU-SEA ... NYA-TBA ... ARI-TEX
