,box date,month,wkday,game type,game count,list of games
,2018-07-01,Jul,Sun,Regular Season,15,SFN-ARI ... MIN-CHN ... MIL-CIN ... COL-LAN ... NYN-MIA ... WAS-PHI ... PIT-SDN ... ATL-SLN ... ANA-BAL ... BOS-NYA ... CLE-OAK ... KCA-SEA ... HOU-TBA ... CHA-TEX ... DET-TOR
,2018-07-02,Jul,Mon,Regular Season,10,SLN-ARI ... CHA-CIN ... SFN-COL ... PIT-LAN ... TBA-MIA ... MIN-MIL ... BOS-WAS ... CLE-KCA ... ATL-NYA ... DET-TOR
,2018-07-03,Jul,Tue,Regular Season,15,SLN-ARI ... DET-CHN ... CHA-CIN ... SFN-COL ... PIT-LAN ... TBA-MIA ... MIN-MIL ... BAL-PHI ... BOS-WAS ... CLE-KCA ... ATL-NYA ... SDN-OAK ... ANA-SEA ... HOU-TEX ... NYN-TOR
,2018-07-04,Jul,Wed,Regular Season,15,SLN-ARI ... DET-CHN ... CHA-CIN ... SFN-COL ... PIT-LAN ... TBA-MIA ... MIN-MIL ... BAL-PHI ... BOS-WAS ... CLE-KCA ... ATL-NYA ... SDN-OAK ... ANA-SEA ... HOU-TEX ... NYN-TOR
,2018-07-05,Jul,Thu,Regular Season,8,SDN-ARI ... ATL-MIL ... SLN-SFN ... MIA-WAS ... TEX-DET ... CHA-HOU ... BAL-MIN ... ANA-SEA
,2018-07-06,Jul,Fri,Regular Season,15,SDN-ARI ... CIN-CHN ... ATL-MIL ... TBA-NYN ... PHI-PIT ... SLN-SFN ... MIA-WAS ... LAN-ANA ... OAK-CLE ... TEX-DET ... CHA-HOU ... BOS-KCA ... BAL-MIN ... COL-SEA ... NYA-TOR
,2018-07-07,Jul,Sat,Regular Season,15,SDN-ARI ... CIN-CHN ... ATL-MIL ... TBA-NYN ... PHI-PIT ... SLN-SFN ... MIA-WAS ... LAN-ANA ... OAK-CLE ... TEX-DET ... CHA-HOU ... BOS-KCA ... BAL-MIN ... COL-SEA ... NYA-TOR
,2018-07-08,Jul,Sun,Regular Season,15,SDN-ARI ... CIN-CHN ... ATL-MIL ... TBA-NYN ... PHI-PIT ... SLN-SFN ... MIA-WAS ... LAN-ANA ... OAK-CLE ... TEX-DET ... CHA-HOU ... BOS-KCA ... BAL-MIN ... COL-SEA ... NYA-TOR
,2018-07-09,Jul,Mon,Regular Season,13,MIL-MIA ... PHI-NYN ... PHI-NYN ... WAS-PIT ... LAN-SDN ... CHN-SFN ... NYA-BAL ... NYA-BAL ... TEX-BOS ... CIN-CLE ... OAK-HOU ... KCA-MIN ... DET-TBA
,2018-07-10,Jul,Tue,Regular Season,15,TOR-ATL ... ARI-COL ... MIL-MIA ... PHI-NYN ... WAS-PIT ... LAN-SDN ... CHN-SFN ... SEA-ANA ... NYA-BAL ... TEX-BOS ... SLN-CHA ... CIN-CLE ... OAK-HOU ... KCA-MIN ... DET-TBA
,2018-07-11,Jul,Wed,Regular Season,15,TOR-ATL ... ARI-COL ... MIL-MIA ... PHI-NYN ... WAS-PIT ... LAN-SDN ... CHN-SFN ... SEA-ANA ... NYA-BAL ... TEX-BOS ... SLN-CHA ... CIN-CLE ... OAK-HOU ... KCA-MIN ... DET-TBA
,2018-07-12,Jul,Thu,Regular Season,10,ARI-COL ... WAS-NYN ... MIL-PIT ... LAN-SDN ... SEA-ANA ... PHI-BAL ... TOR-BOS ... NYA-CLE ... OAK-HOU ... TBA-MIN
,2018-07-13,Jul,Fri,Regular Season,15,ARI-ATL ... SEA-COL ... ANA-LAN ... PHI-MIA ... WAS-NYN ... MIL-PIT ... CHN-SDN ... OAK-SFN ... CIN-SLN ... TEX-BAL ... TOR-BOS ... KCA-CHA ... NYA-CLE ... DET-HOU ... TBA-MIN
,2018-07-14,Jul,Sat,Regular Season,16,ARI-ATL ... SEA-COL ... ANA-LAN ... PHI-MIA ... WAS-NYN ... MIL-PIT ... MIL-PIT ... CHN-SDN ... OAK-SFN ... CIN-SLN ... TEX-BAL ... TOR-BOS ... KCA-CHA ... NYA-CLE ... DET-HOU ... TBA-MIN
,2018-07-15,Jul,Sun,Regular Season,15,ARI-ATL ... SEA-COL ... ANA-LAN ... PHI-MIA ... WAS-NYN ... MIL-PIT ... CHN-SDN ... OAK-SFN ... CIN-SLN ... TEX-BAL ... TOR-BOS ... KCA-CHA ... NYA-CLE ... DET-HOU ... TBA-MIN
,2018-07-17,Jul,Tue,All-Star Game,1,ALS-NLS
,2018-07-19,Jul,Thu,Regular Season,1,SLN-CHN
,2018-07-20,Jul,Fri,Regular Season,15,COL-ARI ... SLN-CHN ... PIT-CIN ... LAN-MIL ... SDN-PHI ... ATL-WAS ... HOU-ANA ... BOS-DET ... MIN-KCA ... NYN-NYA ... SFN-OAK ... CHA-SEA ... MIA-TBA ... CLE-TEX ... BAL-TOR
,2018-07-21,Jul,Sat,Regular Season,14,COL-ARI ... SLN-CHN ... SLN-CHN ... PIT-CIN ... LAN-MIL ... HOU-ANA ... BOS-DET ... MIN-KCA ... NYN-NYA ... SFN-OAK ... CHA-SEA ... MIA-TBA ... CLE-TEX ... BAL-TOR
,2018-07-22,Jul,Sun,Regular Season,15,COL-ARI ... SLN-CHN ... PIT-CIN ... LAN-MIL ... SDN-PHI ... SDN-PHI ... ATL-WAS ... HOU-ANA ... BOS-DET ... MIN-KCA ... SFN-OAK ... CHA-SEA ... MIA-TBA ... CLE-TEX ... BAL-TOR
,2018-07-23,Jul,Mon,Regular Season,13,ARI-CHN ... SLN-CIN ... ATL-MIA ... WAS-MIL ... SDN-NYN ... LAN-PHI ... CHA-ANA ... BOS-BAL ... PIT-CLE ... DET-KCA ... NYA-TBA ... OAK-TEX ... MIN-TOR
,2018-07-24,Jul,Tue,Regular Season,15,ARI-CHN ... SLN-CIN ... HOU-COL ... ATL-MIA ... WAS-MIL ... SDN-NYN ... LAN-PHI ... CHA-ANA ... BOS-BAL ... PIT-CLE ... DET-KCA ... SFN-SEA ... NYA-TBA ... OAK-TEX ... MIN-TOR
,2018-07-25,Jul,Wed,Regular Season,13,ARI-CHN ... SLN-CIN ... HOU-COL ... WAS-MIL ... SDN-NYN ... LAN-PHI ... CHA-ANA ... PIT-CLE ... DET-KCA ... SFN-SEA ... NYA-TBA ... OAK-TEX ... MIN-TOR
,2018-07-26,Jul,Thu,Regular Season,11,LAN-ATL ... ARI-CHN ... PHI-CIN ... WAS-MIA ... NYN-PIT ... MIL-SFN ... CHA-ANA ... TBA-BAL ... MIN-BOS ... KCA-NYA ... OAK-TEX
,2018-07-27,Jul,Fri,Regular Season,14,LAN-ATL ... PHI-CIN ... OAK-COL ... WAS-MIA ... NYN-PIT ... ARI-SDN ... MIL-SFN ... CHN-SLN ... SEA-ANA ... TBA-BAL ... MIN-BOS ... TOR-CHA ... CLE-DET ... TEX-HOU
,2018-07-28,Jul,Sat,Regular Season,16,LAN-ATL ... PHI-CIN ... OAK-COL ... WAS-MIA ... NYN-PIT ... ARI-SDN ... MIL-SFN ... CHN-SLN ... SEA-ANA ... TBA-BAL ... MIN-BOS ... TOR-CHA ... CLE-DET ... TEX-HOU ... KCA-NYA ... KCA-NYA
,2018-07-29,Jul,Sun,Regular Season,15,LAN-ATL ... PHI-CIN ... OAK-COL ... WAS-MIA ... NYN-PIT ... ARI-SDN ... MIL-SFN ... CHN-SLN ... SEA-ANA ... TBA-BAL ... MIN-BOS ... TOR-CHA ... CLE-DET ... TEX-HOU ... KCA-NYA
,2018-07-30,Jul,Mon,Regular Season,9,TEX-ARI ... MIA-ATL ... MIL-LAN ... SFN-SDN ... COL-SLN ... PHI-BOS ... CLE-MIN ... TOR-OAK ... HOU-SEA
,2018-07-31,Jul,Tue,Regular Season,15,TEX-ARI ... MIA-ATL ... MIL-LAN ... CHN-PIT ... SFN-SDN ... COL-SLN ... NYN-WAS ... PHI-BOS ... KCA-CHA ... CIN-DET ... CLE-MIN ... BAL-NYA ... TOR-OAK ... HOU-SEA ... ANA-TBA
,2018-08-01,Aug,Wed,Regular Season,11,MIL-LAN ... CHN-PIT ... COL-SLN ... NYN-WAS ... KCA-CHA ... CIN-DET ... CLE-MIN ... BAL-NYA ... TOR-OAK ... HOU-SEA ... ANA-TBA
,2018-08-02,Aug,Thu,Regular Season,12,SFN-ARI ... SDN-CHN ... MIL-LAN ... ATL-NYN ... MIA-PHI ... COL-SLN ... CIN-WAS ... NYA-BOS ... KCA-CHA ... TOR-SEA ... ANA-TBA ... BAL-TEX
,2018-08-03,Aug,Fri,Regular Season,14,SFN-ARI ... SDN-CHN ... HOU-LAN ... COL-MIL ... ATL-NYN ... MIA-PHI ... SLN-PIT ... NYA-BOS ... ANA-CLE ... KCA-MIN ... DET-OAK ... TOR-SEA ... CHA-TBA ... BAL-TEX
,2018-08-04,Aug,Sat,Regular Season,16,SFN-ARI ... SDN-CHN ... HOU-LAN ... COL-MIL ... ATL-NYN ... MIA-PHI ... SLN-PIT ... CIN-WAS ... CIN-WAS ... NYA-BOS ... ANA-CLE ... KCA-MIN ... DET-OAK ... TOR-SEA ... CHA-TBA ... BAL-TEX
,2018-08-05,Aug,Sun,Regular Season,15,SFN-ARI ... SDN-CHN ... HOU-LAN ... COL-MIL ... ATL-NYN ... MIA-PHI ... SLN-PIT ... CIN-WAS ... NYA-BOS ... ANA-CLE ... KCA-MIN ... DET-OAK ... TOR-SEA ... CHA-TBA ... BAL-TEX
,2018-08-06,Aug,Mon,Regular Season,10,PHI-ARI ... PIT-COL ... SLN-MIA ... CIN-NYN ... HOU-SFN ... DET-ANA ... NYA-CHA ... MIN-CLE ... CHN-KCA ... SEA-TEX
,2018-08-07,Aug,Tue,Regular Season,16,PHI-ARI ... PIT-COL ... SLN-MIA ... SDN-MIL ... CIN-NYN ... HOU-SFN ... ATL-WAS ... ATL-WAS ... DET-ANA ... NYA-CHA ... MIN-CLE ... CHN-KCA ... LAN-OAK ... BAL-TBA ... SEA-TEX ... BOS-TOR
,2018-08-08,Aug,Wed,Regular Season,14,PHI-ARI ... PIT-COL ... SLN-MIA ... SDN-MIL ... CIN-NYN ... ATL-WAS ... DET-ANA ... NYA-CHA ... MIN-CLE ... CHN-KCA ... LAN-OAK ... BAL-TBA ... SEA-TEX ... BOS-TOR
,2018-08-09,Aug,Thu,Regular Season,9,LAN-COL ... SDN-MIL ... PIT-SFN ... ATL-WAS ... MIN-CLE ... SEA-HOU ... TEX-NYA ... BAL-TBA ... BOS-TOR
,2018-08-10,Aug,Fri,Regular Season,15,MIL-ATL ... WAS-CHN ... ARI-CIN ... LAN-COL ... NYN-MIA ... PHI-SDN ... PIT-SFN ... OAK-ANA ... BOS-BAL ... CLE-CHA ... MIN-DET ... SEA-HOU ... SLN-KCA ... TEX-NYA ... TBA-TOR
,2018-08-11,Aug,Sat,Regular Season,16,MIL-ATL ... WAS-CHN ... ARI-CIN ... LAN-COL ... NYN-MIA ... PHI-SDN ... PIT-SFN ... OAK-ANA ... BOS-BAL ... BOS-BAL ... CLE-CHA ... MIN-DET ... SEA-HOU ... SLN-KCA ... TEX-NYA ... TBA-TOR
,2018-08-12,Aug,Sun,Regular Season,15,MIL-ATL ... WAS-CHN ... ARI-CIN ... LAN-COL ... NYN-MIA ... PHI-SDN ... PIT-SFN ... OAK-ANA ... BOS-BAL ... CLE-CHA ... MIN-DET ... SEA-HOU ... SLN-KCA ... TEX-NYA ... TBA-TOR
,2018-08-13,Aug,Mon,Regular Season,11,MIA-ATL ... MIA-ATL ... CLE-CIN ... SFN-LAN ... ANA-SDN ... WAS-SLN ... CHA-DET ... TOR-KCA ... NYN-NYA ... SEA-OAK ... ARI-TEX
,2018-08-14,Aug,Tue,Regular Season,15,MIA-ATL ... MIL-CHN ... CLE-CIN ... SFN-LAN ... BOS-PHI ... ANA-SDN ... WAS-SLN ... NYN-BAL ... CHA-DET ... COL-HOU ... TOR-KCA ... PIT-MIN ... TBA-NYA ... SEA-OAK ... ARI-TEX
,2018-08-15,Aug,Wed,Regular Season,14,MIA-ATL ... MIL-CHN ... CLE-CIN ... SFN-LAN ... BOS-PHI ... ANA-SDN ... WAS-SLN ... NYN-BAL ... CHA-DET ... COL-HOU ... TOR-KCA ... PIT-MIN ... TBA-NYA ... SEA-OAK
,2018-08-16,Aug,Thu,Regular Season,10,COL-ATL ... NYN-PHI ... NYN-PHI ... CHN-PIT ... ARI-SDN ... WAS-SLN ... TOR-KCA ... DET-MIN ... TBA-NYA ... ANA-TEX
,2018-08-17,Aug,Fri,Regular Season,15,COL-ATL ... SFN-CIN ... NYN-PHI ... CHN-PIT ... ARI-SDN ... MIL-SLN ... MIA-WAS ... TBA-BOS ... KCA-CHA ... BAL-CLE ... DET-MIN ... TOR-NYA ... HOU-OAK ... LAN-SEA ... ANA-TEX
,2018-08-18,Aug,Sat,Regular Season,15,COL-ATL ... SFN-CIN ... NYN-PHI ... CHN-PIT ... ARI-SDN ... MIL-SLN ... MIA-WAS ... TBA-BOS ... KCA-CHA ... BAL-CLE ... DET-MIN ... TOR-NYA ... HOU-OAK ... LAN-SEA ... ANA-TEX
,2018-08-19,Aug,Sun,Regular Season,15,COL-ATL ... SFN-CIN ... NYN-PHI ... CHN-PIT ... ARI-SDN ... MIL-SLN ... MIA-WAS ... TBA-BOS ... KCA-CHA ... BAL-CLE ... DET-MIN ... TOR-NYA ... HOU-OAK ... LAN-SEA ... ANA-TEX
,2018-08-20,Aug,Mon,Regular Season,10,SLN-LAN ... CIN-MIL ... SFN-NYN ... ATL-PIT ... CLE-BOS ... CHA-MIN ... TEX-OAK ... HOU-SEA ... KCA-TBA ... BAL-TOR
,2018-08-21,Aug,Tue,Regular Season,15,ANA-ARI ... SDN-COL ... SLN-LAN ... NYA-MIA ... CIN-MIL ... SFN-NYN ... ATL-PIT ... PHI-WAS ... CLE-BOS ... MIN-CHA ... CHN-DET ... TEX-OAK ... HOU-SEA ... KCA-TBA ... BAL-TOR
,2018-08-22,Aug,Wed,Regular Season,15,ANA-ARI ... SDN-COL ... SLN-LAN ... NYA-MIA ... CIN-MIL ... SFN-NYN ... ATL-PIT ... PHI-WAS ... CLE-BOS ... MIN-CHA ... CHN-DET ... TEX-OAK ... HOU-SEA ... KCA-TBA ... BAL-TOR
,2018-08-23,Aug,Thu,Regular Season,9,CIN-CHN ... SDN-COL ... ATL-MIA ... SFN-NYN ... PHI-WAS ... CLE-BOS ... CHA-DET ... OAK-MIN ... KCA-TBA
,2018-08-24,Aug,Fri,Regular Season,15,SEA-ARI ... CIN-CHN ... SLN-COL ... SDN-LAN ... ATL-MIA ... PIT-MIL ... WAS-NYN ... TEX-SFN ... HOU-ANA ... NYA-BAL ... CHA-DET ... CLE-KCA ... OAK-MIN ... BOS-TBA ... PHI-TOR
,2018-08-25,Aug,Sat,Regular Season,16,SEA-ARI ... CIN-CHN ... SLN-COL ... SDN-LAN ... ATL-MIA ... PIT-MIL ... WAS-NYN ... TEX-SFN ... HOU-ANA ... NYA-BAL ... NYA-BAL ... CHA-DET ... CLE-KCA ... OAK-MIN ... BOS-TBA ... PHI-TOR
,2018-08-26,Aug,Sun,Regular Season,15,SEA-ARI ... CIN-CHN ... SLN-COL ... SDN-LAN ... ATL-MIA ... PIT-MIL ... WAS-NYN ... TEX-SFN ... HOU-ANA ... NYA-BAL ... CHA-DET ... CLE-KCA ... OAK-MIN ... BOS-TBA ... PHI-TOR
,2018-08-27,Aug,Mon,Regular Season,7,NYN-CHN ... WAS-PHI ... ARI-SFN ... COL-ANA ... TOR-BAL ... OAK-HOU ... CHA-NYA
,2018-08-28,Aug,Tue,Regular Season,15,TBA-ATL ... NYN-CHN ... MIL-CIN ... WAS-PHI ... SEA-SDN ... ARI-SFN ... PIT-SLN ... COL-ANA ... TOR-BAL ... MIA-BOS ... MIN-CLE ... OAK-HOU ... DET-KCA ... CHA-NYA ... LAN-TEX
,2018-08-29,Aug,Wed,Regular Season,14,TBA-ATL ... NYN-CHN ... MIL-CIN ... WAS-PHI ... SEA-SDN ... ARI-SFN ... PIT-SLN ... TOR-BAL ... MIA-BOS ... MIN-CLE ... OAK-HOU ... DET-KCA ... CHA-NYA ... LAN-TEX
,2018-08-30,Aug,Thu,Regular Season,10,CHN-ATL ... MIL-CIN ... ARI-LAN ... COL-SDN ... PIT-SLN ... BOS-CHA ... MIN-CLE ... ANA-HOU ... DET-NYA ... SEA-OAK
,2018-08-31,Aug,Fri,Regular Season,15,PIT-ATL ... ARI-LAN ... TOR-MIA ... CHN-PHI ... COL-SDN ... NYN-SFN ... CIN-SLN ... MIL-WAS ... BOS-CHA ... TBA-CLE ... ANA-HOU ... BAL-KCA ... DET-NYA ... SEA-OAK ... MIN-TEX
,2018-09-01,Sep,Sat,Regular Season,15,PIT-ATL ... ARI-LAN ... TOR-MIA ... CHN-PHI ... COL-SDN ... NYN-SFN ... CIN-SLN ... MIL-WAS ... BOS-CHA ... TBA-CLE ... ANA-HOU ... BAL-KCA ... DET-NYA ... SEA-OAK ... MIN-TEX
,2018-09-02,Sep,Sun,Regular Season,15,PIT-ATL ... ARI-LAN ... TOR-MIA ... CHN-PHI ... COL-SDN ... NYN-SFN ... CIN-SLN ... MIL-WAS ... BOS-CHA ... TBA-CLE ... ANA-HOU ... BAL-KCA ... DET-NYA ... SEA-OAK ... MIN-TEX
,2018-09-03,Sep,Mon,Regular Season,15,SDN-ARI ... BOS-ATL ... SFN-COL ... NYN-LAN ... PHI-MIA ... CHN-MIL ... CIN-PIT ... SLN-WAS ... DET-CHA ... KCA-CLE ... MIN-HOU ... NYA-OAK ... BAL-SEA ... ANA-TEX ... TBA-TOR
,2018-09-04,Sep,Tue,Regular Season,15,SDN-ARI ... BOS-ATL ... SFN-COL ... NYN-LAN ... PHI-MIA ... CHN-MIL ... CIN-PIT ... SLN-WAS ... DET-CHA ... KCA-CLE ... MIN-HOU ... NYA-OAK ... BAL-SEA ... ANA-TEX ... TBA-TOR
,2018-09-05,Sep,Wed,Regular Season,14,BOS-ATL ... SFN-COL ... NYN-LAN ... PHI-MIA ... CHN-MIL ... CIN-PIT ... SLN-WAS ... DET-CHA ... KCA-CLE ... MIN-HOU ... NYA-OAK ... BAL-SEA ... ANA-TEX ... TBA-TOR
,2018-09-06,Sep,Thu,Regular Season,4,ATL-ARI ... SDN-CIN ... CHN-WAS ... CLE-TOR
,2018-09-07,Sep,Fri,Regular Season,14,ATL-ARI ... SDN-CIN ... LAN-COL ... SFN-MIL ... PHI-NYN ... MIA-PIT ... HOU-BOS ... ANA-CHA ... SLN-DET ... KCA-MIN ... TEX-OAK ... NYA-SEA ... BAL-TBA ... CLE-TOR
,2018-09-08,Sep,Sat,Regular Season,16,ATL-ARI ... SDN-CIN ... LAN-COL ... SFN-MIL ... PHI-NYN ... MIA-PIT ... CHN-WAS ... CHN-WAS ... HOU-BOS ... ANA-CHA ... SLN-DET ... KCA-MIN ... TEX-OAK ... NYA-SEA ... BAL-TBA ... CLE-TOR
,2018-09-09,Sep,Sun,Regular Season,13,ATL-ARI ... SDN-CIN ... LAN-COL ... SFN-MIL ... PHI-NYN ... HOU-BOS ... ANA-CHA ... SLN-DET ... KCA-MIN ... TEX-OAK ... NYA-SEA ... BAL-TBA ... CLE-TOR
,2018-09-10,Sep,Mon,Regular Season,10,MIL-CHN ... LAN-CIN ... ARI-COL ... ATL-SFN ... PIT-SLN ... TEX-ANA ... HOU-DET ... CHA-KCA ... NYA-MIN ... CLE-TBA
,2018-09-11,Sep,Tue,Regular Season,16,MIL-CHN ... LAN-CIN ... ARI-COL ... MIA-NYN ... WAS-PHI ... WAS-PHI ... ATL-SFN ... PIT-SLN ... TEX-ANA ... OAK-BAL ... TOR-BOS ... HOU-DET ... CHA-KCA ... NYA-MIN ... SDN-SEA ... CLE-TBA
,2018-09-12,Sep,Wed,Regular Season,15,MIL-CHN ... LAN-CIN ... ARI-COL ... MIA-NYN ... WAS-PHI ... ATL-SFN ... PIT-SLN ... TEX-ANA ... OAK-BAL ... TOR-BOS ... HOU-DET ... CHA-KCA ... NYA-MIN ... SDN-SEA ... CLE-TBA
,2018-09-13,Sep,Thu,Regular Season,9,ARI-COL ... MIA-NYN ... MIA-NYN ... LAN-SLN ... CHN-WAS ... SEA-ANA ... OAK-BAL ... TOR-BOS ... MIN-KCA
,2018-09-14,Sep,Fri,Regular Season,15,WAS-ATL ... CIN-CHN ... PIT-MIL ... MIA-PHI ... TEX-SDN ... COL-SFN ... LAN-SLN ... SEA-ANA ... CHA-BAL ... NYN-BOS ... DET-CLE ... ARI-HOU ... MIN-KCA ... TOR-NYA ... OAK-TBA
,2018-09-15,Sep,Sat,Regular Season,15,WAS-ATL ... CIN-CHN ... PIT-MIL ... MIA-PHI ... TEX-SDN ... COL-SFN ... LAN-SLN ... SEA-ANA ... CHA-BAL ... NYN-BOS ... DET-CLE ... ARI-HOU ... MIN-KCA ... TOR-NYA ... OAK-TBA
,2018-09-16,Sep,Sun,Regular Season,15,WAS-ATL ... CIN-CHN ... PIT-MIL ... MIA-PHI ... TEX-SDN ... COL-SFN ... LAN-SLN ... SEA-ANA ... CHA-BAL ... NYN-BOS ... DET-CLE ... ARI-HOU ... MIN-KCA ... TOR-NYA ... OAK-TBA
,2018-09-17,Sep,Mon,Regular Season,12,CHN-ARI ... SLN-ATL ... COL-LAN ... WAS-MIA ... CIN-MIL ... NYN-PHI ... KCA-PIT ... SFN-SDN ... TOR-BAL ... MIN-DET ... SEA-HOU ... TBA-TEX
,2018-09-18,Sep,Tue,Regular Season,15,CHN-ARI ... SLN-ATL ... COL-LAN ... WAS-MIA ... CIN-MIL ... NYN-PHI ... KCA-PIT ... SFN-SDN ... TOR-BAL ... CHA-CLE ... MIN-DET ... SEA-HOU ... BOS-NYA ... ANA-OAK ... TBA-TEX
,2018-09-19,Sep,Wed,Regular Season,14,CHN-ARI ... SLN-ATL ... COL-LAN ... CIN-MIL ... NYN-PHI ... KCA-PIT ... SFN-SDN ... TOR-BAL ... CHA-CLE ... MIN-DET ... SEA-HOU ... BOS-NYA ... ANA-OAK ... TBA-TEX
,2018-09-20,Sep,Thu,Regular Season,8,PHI-ATL ... CIN-MIA ... NYN-WAS ... CHA-CLE ... KCA-DET ... BOS-NYA ... ANA-OAK ... TBA-TOR
,2018-09-21,Sep,Fri,Regular Season,15,COL-ARI ... PHI-ATL ... SDN-LAN ... CIN-MIA ... MIL-PIT ... SFN-SLN ... NYN-WAS ... CHN-CHA ... BOS-CLE ... KCA-DET ... ANA-HOU ... BAL-NYA ... MIN-OAK ... SEA-TEX ... TBA-TOR
,2018-09-22,Sep,Sat,Regular Season,15,COL-ARI ... PHI-ATL ... SDN-LAN ... CIN-MIA ... MIL-PIT ... SFN-SLN ... NYN-WAS ... CHN-CHA ... BOS-CLE ... KCA-DET ... ANA-HOU ... BAL-NYA ... MIN-OAK ... SEA-TEX ... TBA-TOR
,2018-09-23,Sep,Sun,Regular Season,15,COL-ARI ... PHI-ATL ... SDN-LAN ... CIN-MIA ... MIL-PIT ... SFN-SLN ... NYN-WAS ... CHN-CHA ... BOS-CLE ... KCA-DET ... ANA-HOU ... BAL-NYA ... MIN-OAK ... SEA-TEX ... TBA-TOR
,2018-09-24,Sep,Mon,Regular Season,12,LAN-ARI ... PIT-CHN ... PHI-COL ... SDN-SFN ... MIL-SLN ... MIA-WAS ... TEX-ANA ... BAL-BOS ... CLE-CHA ... OAK-SEA ... NYA-TBA ... HOU-TOR
,2018-09-25,Sep,Tue,Regular Season,14,LAN-ARI ... PIT-CHN ... KCA-CIN ... PHI-COL ... ATL-NYN ... SDN-SFN ... MIL-SLN ... MIA-WAS ... TEX-ANA ... CLE-CHA ... DET-MIN ... OAK-SEA ... NYA-TBA ... HOU-TOR
,2018-09-26,Sep,Wed,Regular Season,16,LAN-ARI ... PIT-CHN ... KCA-CIN ... PHI-COL ... ATL-NYN ... SDN-SFN ... MIL-SLN ... MIA-WAS ... TEX-ANA ... BAL-BOS ... BAL-BOS ... CLE-CHA ... DET-MIN ... OAK-SEA ... NYA-TBA ... HOU-TOR
,2018-09-27,Sep,Thu,Regular Season,7,PIT-CHN ... PHI-COL ... ATL-NYN ... CLE-KCA ... DET-MIN ... TEX-SEA ... NYA-TBA
,2018-09-28,Sep,Fri,Regular Season,16,SLN-CHN ... PIT-CIN ... WAS-COL ... DET-MIL ... MIA-NYN ... ATL-PHI ... ARI-SDN ... LAN-SFN ... OAK-ANA ... HOU-BAL ... NYA-BOS ... CLE-KCA ... CHA-MIN ... CHA-MIN ... TEX-SEA ... TOR-TBA
,2018-09-29,Sep,Sat,Regular Season,16,SLN-CHN ... PIT-CIN ... WAS-COL ... DET-MIL ... MIA-NYN ... ATL-PHI ... ARI-SDN ... LAN-SFN ... OAK-ANA ... HOU-BAL ... HOU-BAL ... NYA-BOS ... CLE-KCA ... CHA-MIN ... TEX-SEA ... TOR-TBA
,2018-09-30,Sep,Sun,Regular Season,15,SLN-CHN ... PIT-CIN ... WAS-COL ... DET-MIL ... MIA-NYN ... ATL-PHI ... ARI-SDN ... LAN-SFN ... OAK-ANA ... HOU-BAL ... NYA-BOS ... CLE-KCA ... CHA-MIN ... TEX-SEA ... TOR-TBA
,2018-10-01,Oct,Mon,Regular Season,2,MIL-CHN ... COL-LAN
,2017-04-02,Apr,Sun,Regular Season,3,SFN-ARI ... CHN-SLN ... NYA-TBA
,2017-04-03,Apr,Mon,Regular Season,11,PHI-CIN ... SDN-LAN ... COL-MIL ... ATL-NYN ... MIA-WAS ... TOR-BAL ... PIT-BOS ... SEA-HOU ... KCA-MIN ... ANA-OAK ... CLE-TEX
,2017-04-04,Apr,Tue,Regular Season,9,SFN-ARI ... SDN-LAN ... COL-MIL ... CHN-SLN ... DET-CHA ... SEA-HOU ... ANA-OAK ... NYA-TBA ... CLE-TEX
,2017-04-05,Apr,Wed,Regular Season,13,SFN-ARI ... PHI-CIN ... SDN-LAN ... COL-MIL ... ATL-NYN ... MIA-WAS ... TOR-BAL ... PIT-BOS ... SEA-HOU ... KCA-MIN ... ANA-OAK ... NYA-TBA ... CLE-TEX
,2017-04-06,Apr,Thu,Regular Season,12,SFN-ARI ... PHI-CIN ... SDN-LAN ... COL-MIL ... ATL-NYN ... CHN-SLN ... MIA-WAS ... DET-CHA ... SEA-HOU ... KCA-MIN ... ANA-OAK ... TOR-TBA
,2017-04-07,Apr,Fri,Regular Season,15,CLE-ARI ... LAN-COL ... CHN-MIL ... MIA-NYN ... WAS-PHI ... ATL-PIT ... SFN-SDN ... CIN-SLN ... SEA-ANA ... NYA-BAL ... MIN-CHA ... BOS-DET ... KCA-HOU ... TOR-TBA ... OAK-TEX
,2017-04-08,Apr,Sat,Regular Season,15,CLE-ARI ... LAN-COL ... CHN-MIL ... MIA-NYN ... WAS-PHI ... ATL-PIT ... SFN-SDN ... CIN-SLN ... SEA-ANA ... NYA-BAL ... MIN-CHA ... BOS-DET ... KCA-HOU ... TOR-TBA ... OAK-TEX
,2017-04-09,Apr,Sun,Regular Season,15,CLE-ARI ... LAN-COL ... CHN-MIL ... MIA-NYN ... WAS-PHI ... ATL-PIT ... SFN-SDN ... CIN-SLN ... SEA-ANA ... NYA-BAL ... MIN-CHA ... BOS-DET ... KCA-HOU ... TOR-TBA ... OAK-TEX
,2017-04-10,Apr,Mon,Regular Season,10,LAN-CHN ... SDN-COL ... NYN-PHI ... CIN-PIT ... ARI-SFN ... SLN-WAS ... BOS-DET ... OAK-KCA ... TBA-NYA ... HOU-SEA
,2017-04-11,Apr,Tue,Regular Season,12,SDN-COL ... ATL-MIA ... NYN-PHI ... CIN-PIT ... ARI-SFN ... SLN-WAS ... TEX-ANA ... BAL-BOS ... CHA-CLE ... MIN-DET ... HOU-SEA ... MIL-TOR
